model,seed,episode,result,reward,move_count,agent_win_rate,player_win_rate,draw_rate,skill,skill_change,difficulty,difficulty_name,epsilon,effective_epsilon,avg_q_change,max_q_change,q_updates,episode_q_updates,learned_states,tactical_moves,epsilon_moves,q_policy_moves,use_q_learning,use_tactical,use_adaptive,use_epsilon
Without Adaptive Difficulty,5,63,P,-10.0,7,11.11111111111111,88.88888888888889,0.0,100,4,3,Normal,0.05,0.05,1.0,3.0,180,3,132,1,0,2,True,True,False,True
Without Adaptive Difficulty,5,64,P,-10.0,7,10.9375,89.0625,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,183,3,134,2,0,1,True,True,False,True
Without Adaptive Difficulty,5,65,P,-10.0,5,10.76923076923077,89.23076923076923,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,185,2,135,1,0,1,True,True,False,True
Without Adaptive Difficulty,5,66,P,-10.0,5,10.606060606060606,89.39393939393939,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,187,2,136,0,0,2,True,True,False,True
Without Adaptive Difficulty,5,67,P,-10.0,9,10.447761194029852,89.55223880597015,0.0,100,0,3,Normal,0.05,0.05,0.75,3.0,191,4,139,1,0,3,True,True,False,True
Without Adaptive Difficulty,5,68,P,-10.0,5,10.294117647058824,89.70588235294117,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,193,2,139,1,0,1,True,True,False,True
Without Adaptive Difficulty,5,69,P,-10.0,7,10.144927536231885,89.85507246376811,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,196,3,141,1,0,2,True,True,False,True
Without Adaptive Difficulty,5,70,A,10.0,10,11.428571428571429,88.57142857142857,0.0,100,0,3,Normal,0.05,0.05,0.6,3.0,201,5,145,2,0,3,True,True,False,True
Without Adaptive Difficulty,5,71,P,-10.0,5,11.267605633802816,88.73239436619718,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,203,2,146,0,0,2,True,True,False,True
Without Adaptive Difficulty,5,72,P,-10.0,7,11.11111111111111,88.88888888888889,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,206,3,148,1,0,2,True,True,False,True
Without Adaptive Difficulty,5,73,P,-10.0,5,10.95890410958904,89.04109589041096,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,208,2,149,0,0,2,True,True,False,True
Without Adaptive Difficulty,5,74,P,-10.0,9,10.81081081081081,89.1891891891892,0.0,100,0,3,Normal,0.05,0.05,0.75,3.0,212,4,152,2,0,2,True,True,False,True
Without Adaptive Difficulty,5,75,A,10.0,6,12.0,88.0,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,215,3,154,1,0,2,True,True,False,True
Without Adaptive Difficulty,5,76,P,-10.0,7,11.842105263157896,88.15789473684211,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,218,3,156,0,0,3,True,True,False,True
Without Adaptive Difficulty,5,77,P,-10.0,5,11.688311688311689,88.31168831168831,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,220,2,157,0,0,2,True,True,False,True
Without Adaptive Difficulty,5,78,A,10.0,6,12.820512820512821,87.17948717948718,0.0,96,-4,3,Normal,0.05,0.05,1.0,3.0,223,3,159,3,0,0,True,True,False,True
Without Adaptive Difficulty,5,79,P,-10.0,11,12.658227848101266,87.34177215189874,0.0,96,0,3,Normal,0.05,0.05,0.6,3.0,228,5,163,1,0,4,True,True,False,True
Without Adaptive Difficulty,5,80,P,-10.0,7,12.5,87.5,0.0,100,4,3,Normal,0.05,0.05,1.0,3.0,231,3,165,1,0,2,True,True,False,True
Without Adaptive Difficulty,5,81,P,-10.0,9,12.345679012345679,87.65432098765432,0.0,100,0,3,Normal,0.05,0.05,0.75,3.0,235,4,168,0,0,4,True,True,False,True
Without Adaptive Difficulty,5,82,P,-10.0,9,12.195121951219512,87.8048780487805,0.0,100,0,3,Normal,0.05,0.05,0.75,3.0,239,4,171,0,0,4,True,True,False,True
Without Adaptive Difficulty,5,83,A,10.0,6,13.25301204819277,86.74698795180723,0.0,96,-4,3,Normal,0.05,0.05,1.0,3.0,242,3,173,2,0,1,True,True,False,True
Without Adaptive Difficulty,5,84,P,-10.0,9,13.095238095238095,86.9047619047619,0.0,96,0,3,Normal,0.05,0.05,0.75,3.0,246,4,176,1,0,3,True,True,False,True
Without Adaptive Difficulty,5,85,P,-10.0,5,12.941176470588236,87.05882352941177,0.0,100,4,3,Normal,0.05,0.05,1.5,3.0,248,2,177,0,0,2,True,True,False,True
Without Adaptive Difficulty,5,86,P,-10.0,7,12.790697674418604,87.20930232558139,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,251,3,179,1,0,2,True,True,False,True
Without Adaptive Difficulty,5,87,P,-10.0,9,12.64367816091954,87.35632183908046,0.0,100,0,3,Normal,0.05,0.05,0.75,3.0,255,4,182,1,0,3,True,True,False,True
Without Adaptive Difficulty,5,88,P,-10.0,7,12.5,87.5,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,258,3,184,1,0,2,True,True,False,True
Without Adaptive Difficulty,5,89,P,-10.0,5,12.359550561797754,87.64044943820225,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,260,2,185,0,0,2,True,True,False,True
Without Adaptive Difficulty,5,90,P,-10.0,5,12.222222222222221,87.77777777777777,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,262,2,186,0,0,2,True,True,False,True
Without Adaptive Difficulty,5,91,P,-10.0,9,12.087912087912088,87.91208791208791,0.0,100,0,3,Normal,0.05,0.05,0.75,3.0,266,4,189,2,0,2,True,True,False,True
Without Adaptive Difficulty,5,92,P,-10.0,5,11.956521739130435,88.04347826086956,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,268,2,190,1,0,1,True,True,False,True
Without Adaptive Difficulty,5,93,P,-10.0,5,11.827956989247312,88.17204301075269,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,270,2,191,1,0,1,True,True,False,True
Without Adaptive Difficulty,5,94,P,-10.0,5,11.702127659574469,88.29787234042553,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,272,2,192,0,0,2,True,True,False,True
Without Adaptive Difficulty,5,95,A,10.0,8,12.631578947368421,87.36842105263158,0.0,100,0,3,Normal,0.05,0.05,0.75,3.0,276,4,195,3,0,1,True,True,False,True
Without Adaptive Difficulty,5,96,A,10.0,6,13.541666666666666,86.45833333333333,0.0,100,0,3,Normal,0.05,0.05,0.970000147819519,2.1000003814697266,279,3,196,1,0,2,True,True,False,True
Without Adaptive Difficulty,5,97,P,-10.0,7,13.402061855670103,86.5979381443299,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,282,3,198,2,0,1,True,True,False,True
Without Adaptive Difficulty,5,98,A,10.0,6,14.285714285714286,85.71428571428571,0.0,96,-4,3,Normal,0.05,0.05,1.0,3.0,285,3,200,2,0,1,True,True,False,True
Without Adaptive Difficulty,5,99,P,-10.0,5,14.141414141414142,85.85858585858585,0.0,96,0,3,Normal,0.05,0.05,1.5,3.0,287,2,201,0,0,2,True,True,False,True
Without Adaptive Difficulty,5,100,P,-10.0,5,14.0,86.0,0.0,96,0,3,Normal,0.05,0.05,1.5,3.0,289,2,202,1,0,1,True,True,False,True
Without Q-Learning,1,1,P,-10.0,5,0.0,100.0,0.0,60,10,1,Very Easy,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,2,P,-10.0,7,0.0,100.0,0.0,70,10,1,Very Easy,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,3,P,-10.0,7,0.0,100.0,0.0,80,10,5,Expert,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,4,P,-10.0,7,0.0,100.0,0.0,90,10,5,Expert,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,5,A,10.0,10,20.0,80.0,0.0,82,-8,5,Expert,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,6,A,10.0,6,33.333333333333336,66.66666666666667,0.0,74,-8,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,7,P,-10.0,5,28.571428571428573,71.42857142857143,0.0,84,10,5,Expert,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,8,A,10.0,6,37.5,62.5,0.0,76,-8,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,9,P,-10.0,7,33.333333333333336,66.66666666666667,0.0,86,10,5,Expert,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,10,A,10.0,6,40.0,60.0,0.0,78,-8,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,11,A,10.0,6,45.45454545454545,54.54545454545455,0.0,60,-18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,12,P,-10.0,7,41.666666666666664,58.333333333333336,0.0,60,0,3,Normal,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,13,P,-10.0,5,38.46153846153846,61.53846153846154,0.0,60,0,3,Normal,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,14,P,-10.0,7,35.714285714285715,64.28571428571429,0.0,60,0,3,Normal,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,15,P,-10.0,5,33.333333333333336,66.66666666666667,0.0,78,18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,16,P,-10.0,5,31.25,68.75,0.0,96,18,5,Expert,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,17,A,10.0,6,35.294117647058826,64.70588235294117,0.0,78,-18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,18,P,-10.0,5,33.333333333333336,66.66666666666667,0.0,96,18,5,Expert,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,19,P,-10.0,5,31.57894736842105,68.42105263157895,0.0,96,0,5,Expert,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,20,A,10.0,6,35.0,65.0,0.0,96,0,5,Expert,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,21,P,-10.0,5,33.333333333333336,66.66666666666667,0.0,100,4,5,Expert,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,22,A,10.0,6,36.36363636363637,63.63636363636363,0.0,96,-4,5,Expert,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,23,A,10.0,6,39.130434782608695,60.869565217391305,0.0,78,-18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,24,P,-10.0,7,37.5,62.5,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,25,A,10.0,10,40.0,60.0,0.0,60,-18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,26,P,-10.0,7,38.46153846153846,61.53846153846154,0.0,60,0,3,Normal,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,27,A,10.0,8,40.74074074074074,59.25925925925926,0.0,60,0,3,Normal,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,28,A,10.0,6,42.857142857142854,57.142857142857146,0.0,42,-18,2,Easy,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,29,P,-10.0,5,41.37931034482759,58.62068965517241,0.0,42,0,2,Easy,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,30,P,-10.0,5,40.0,60.0,0.0,60,18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,31,P,-10.0,7,38.70967741935484,61.29032258064516,0.0,60,0,3,Normal,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,32,P,-10.0,13,37.5,62.5,0.0,78,18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,33,A,10.0,8,39.39393939393939,60.60606060606061,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,34,P,-10.0,5,38.23529411764706,61.76470588235294,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,35,A,10.0,6,40.0,60.0,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,36,A,10.0,8,41.666666666666664,58.333333333333336,0.0,60,-18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,4,0,0,False,True,True,False
Without Q-Learning,1,37,P,-10.0,7,40.54054054054054,59.45945945945946,0.0,78,18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,38,P,-10.0,5,39.473684210526315,60.526315789473685,0.0,96,18,5,Expert,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,39,P,-10.0,7,38.46153846153846,61.53846153846154,0.0,96,0,5,Expert,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,40,A,10.0,8,40.0,60.0,0.0,78,-18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,4,0,0,False,True,True,False
Without Q-Learning,1,41,A,10.0,8,41.46341463414634,58.53658536585366,0.0,60,-18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,42,A,10.0,8,42.857142857142854,57.142857142857146,0.0,42,-18,2,Easy,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,43,P,-10.0,5,41.86046511627907,58.13953488372093,0.0,60,18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,44,P,-10.0,7,40.90909090909091,59.09090909090909,0.0,60,0,3,Normal,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,45,P,-10.0,5,40.0,60.0,0.0,78,18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,46,A,10.0,6,41.30434782608695,58.69565217391305,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,47,P,-10.0,5,40.42553191489362,59.57446808510638,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,48,A,10.0,6,41.666666666666664,58.333333333333336,0.0,60,-18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,49,A,10.0,6,42.857142857142854,57.142857142857146,0.0,42,-18,2,Easy,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,50,P,-10.0,9,42.0,58.0,0.0,60,18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,51,P,-10.0,5,41.1764705882353,58.8235294117647,0.0,78,18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,52,P,-10.0,7,40.38461538461539,59.61538461538461,0.0,96,18,5,Expert,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,53,A,10.0,6,41.509433962264154,58.490566037735846,0.0,78,-18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,54,P,-10.0,11,40.74074074074074,59.25925925925926,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,55,P,-10.0,5,40.0,60.0,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,56,A,10.0,8,41.07142857142857,58.92857142857143,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,57,P,-10.0,7,40.35087719298246,59.64912280701754,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,58,A,10.0,6,41.37931034482759,58.62068965517241,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,59,A,10.0,6,42.3728813559322,57.6271186440678,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,60,P,-10.0,5,41.666666666666664,58.333333333333336,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,61,A,10.0,8,42.622950819672134,57.377049180327866,0.0,60,-18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,62,P,-10.0,5,41.935483870967744,58.064516129032256,0.0,60,0,3,Normal,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,63,A,10.0,8,42.857142857142854,57.142857142857146,0.0,60,0,3,Normal,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,64,P,-10.0,9,42.1875,57.8125,0.0,60,0,3,Normal,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,65,P,-10.0,7,41.53846153846154,58.46153846153846,0.0,60,0,3,Normal,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,66,P,-10.0,7,40.90909090909091,59.09090909090909,0.0,78,18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,67,P,-10.0,9,40.298507462686565,59.701492537313435,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,68,A,10.0,8,41.1764705882353,58.8235294117647,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,69,P,-10.0,9,40.57971014492754,59.42028985507246,0.0,96,18,5,Expert,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,70,P,-10.0,7,40.0,60.0,0.0,96,0,5,Expert,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,71,P,-10.0,7,39.436619718309856,60.563380281690144,0.0,100,4,5,Expert,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,72,P,-10.0,7,38.888888888888886,61.111111111111114,0.0,100,0,5,Expert,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,73,A,10.0,6,39.726027397260275,60.273972602739725,0.0,100,0,5,Expert,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,74,A,10.0,6,40.54054054054054,59.45945945945946,0.0,96,-4,5,Expert,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,75,A,10.0,6,41.333333333333336,58.666666666666664,0.0,78,-18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,76,A,10.0,6,42.10526315789474,57.89473684210526,0.0,60,-18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,77,P,-10.0,7,41.55844155844156,58.44155844155844,0.0,60,0,3,Normal,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,78,P,-10.0,5,41.02564102564103,58.97435897435897,0.0,78,18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,79,P,-10.0,5,40.50632911392405,59.49367088607595,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,80,A,10.0,8,41.25,58.75,0.0,60,-18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,81,P,-10.0,7,40.74074074074074,59.25925925925926,0.0,60,0,3,Normal,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,82,P,-10.0,5,40.24390243902439,59.75609756097561,0.0,60,0,3,Normal,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,83,P,-10.0,7,39.75903614457831,60.24096385542169,0.0,78,18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,84,A,10.0,8,40.476190476190474,59.523809523809526,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,85,A,10.0,6,41.1764705882353,58.8235294117647,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,86,A,10.0,6,41.86046511627907,58.13953488372093,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,87,A,10.0,6,42.52873563218391,57.47126436781609,0.0,60,-18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,88,A,10.0,6,43.18181818181818,56.81818181818182,0.0,42,-18,2,Easy,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,89,A,10.0,10,43.82022471910113,56.17977528089887,0.0,24,-18,1,Very Easy,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,90,P,-10.0,5,43.333333333333336,56.666666666666664,0.0,42,18,2,Easy,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,91,P,-10.0,9,42.857142857142854,57.142857142857146,0.0,42,0,2,Easy,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,92,P,-10.0,7,42.391304347826086,57.608695652173914,0.0,42,0,2,Easy,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,93,P,-10.0,9,41.935483870967744,58.064516129032256,0.0,42,0,2,Easy,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,1,94,P,-10.0,7,41.48936170212766,58.51063829787234,0.0,60,18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,1,95,P,-10.0,9,41.05263157894737,58.94736842105263,0.0,78,18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,1,96,A,10.0,8,41.666666666666664,58.333333333333336,0.0,78,0,4,Hard,1.0,0.0,0.0,0.0,0,0,0,4,0,0,False,True,True,False
Without Q-Learning,1,97,P,-10.0,9,41.23711340206186,58.76288659793814,0.0,96,18,5,Expert,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,98,A,10.0,12,41.83673469387755,58.16326530612245,0.0,96,0,5,Expert,1.0,0.0,0.0,0.0,0,0,0,5,0,0,False,True,True,False
Without Q-Learning,1,99,A,10.0,6,42.42424242424242,57.57575757575758,0.0,96,0,5,Expert,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,1,100,A,10.0,6,43.0,57.0,0.0,78,-18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,2,1,A,10.0,8,100.0,0.0,0.0,42,-8,1,Very Easy,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,2,2,P,-10.0,11,50.0,50.0,0.0,52,10,1,Very Easy,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,2,3,P,-10.0,7,33.333333333333336,66.66666666666667,0.0,62,10,3,Normal,1.0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,False
Without Q-Learning,2,4,P,-10.0,7,25.0,75.0,0.0,72,10,4,Hard,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,2,5,P,-10.0,7,20.0,80.0,0.0,82,10,5,Expert,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,2,6,A,10.0,8,33.333333333333336,66.66666666666667,0.0,74,-8,4,Hard,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,2,7,A,10.0,8,42.857142857142854,57.142857142857146,0.0,66,-8,4,Hard,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,2,8,P,-10.0,9,37.5,62.5,0.0,76,10,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,2,9,A,10.0,8,44.44444444444444,55.55555555555556,0.0,68,-8,4,Hard,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,2,10,P,-10.0,7,40.0,60.0,0.0,78,10,4,Hard,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,2,11,P,-10.0,7,36.36363636363637,63.63636363636363,0.0,96,18,5,Expert,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,2,12,P,-10.0,7,33.333333333333336,66.66666666666667,0.0,96,0,5,Expert,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,2,13,P,-10.0,7,30.76923076923077,69.23076923076923,0.0,96,0,5,Expert,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,2,14,A,10.0,8,35.714285714285715,64.28571428571429,0.0,78,-18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,2,15,A,10.0,8,40.0,60.0,0.0,60,-18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,2,16,A,10.0,6,43.75,56.25,0.0,60,0,3,Normal,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,2,17,P,-10.0,9,41.1764705882353,58.8235294117647,0.0,78,18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,2,0,0,False,True,True,False
Without Q-Learning,2,18,A,10.0,8,44.44444444444444,55.55555555555556,0.0,60,-18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
Without Q-Learning,2,19,P,-10.0,7,42.10526315789474,57.89473684210526,0.0,78,18,4,Hard,1.0,0.0,0.0,0.0,0,0,0,1,0,0,False,True,True,False
Without Q-Learning,2,20,A,10.0,6,45.0,55.0,0.0,60,-18,3,Normal,1.0,0.0,0.0,0.0,0,0,0,3,0,0,False,True,True,False
